glove_red=1,avg_KD,avg_SIG_STR_pct,avg_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,total_time_fought(seconds),total_rounds_fought,Height_cms,Reach_cms,Weight_lbs,age,winner_red=1_blue=0_draw=2
1,0.071411133,0.556398926,46.78552246,132.3540039,96.80932617,730.0427246,30,187.96,187.96,205,31,1
1,0.03515625,0.2975,56.98828125,214.46875,66.40234375,798.140625,21,190.5,190.5,170,32,0
1,0.125,0.41875,48.375,126,54,860.25,11,185.42,185.42,185,32,1
1,,,,,,,0,167.64,,125,26,0
1,0.500061035,0.44163784,34.69578171,124.3796806,61.41477203,865.4195938,53,170.18,177.8,155,32,0
1,0,0.32,57,270,144,900,3,180.34,180.34,145,27,2
1,0.693359375,0.446411133,79.39941406,186.1816406,87.640625,918.5063477,28,180.34,187.96,170,32,1
1,0.216796875,0.389130859,27.83349609,91.86083984,40.03613281,625.1269531,22,187.96,198.12,205,30,1
1,0,0.22,21,99,26,900,3,182.88,,170,29,0
1,0.3125,0.433125,23.3125,71.25,37.9375,981.5625,12,177.8,180.34,155,35,0
1,1.015625,0.45671875,29.921875,72.484375,33,414.015625,16,172.72,182.88,155,29,0
1,0.03125,0.51578125,26.8515625,68.4609375,45.0078125,525.78125,19,193.04,200.66,205,32,0
1,,,,,,,0,177.8,180.34,155,31,0
1,,,,,,,0,180.34,,170,26,0
1,,,,,,,0,165.1,165.1,115,32,0
1,0.125,0.4253125,16.9765625,57.0546875,29.359375,370.796875,18,180.34,177.8,145,27,0
1,0,0.755,20.75,41.75,28.25,416.5,5,180.34,182.88,170,25,1
1,0,0.08,9,59.5,10.5,541,4,177.8,185.42,205,30,1
1,0,0.53,7.5,44.5,35,545.5,4,187.96,,185,31,0
1,0,0.34375,52.5,186.25,82.125,900,12,180.34,177.8,155,27,1
1,0.5,0.47,37,104.5,46.5,483.5,4,175.26,187.96,155,26,1
1,0,0.41,47,122,54,900,3,162.56,162.56,125,34,1
1,0.046875,0.303125,42.59375,170.453125,76.796875,768.78125,15,167.64,172.72,135,35,0
1,,,,,,,0,185.42,190.5,170,26,1
1,0.25,0.62,32.75,63.75,39.75,291.5,4,190.5,187.96,205,33,0
1,,,,,,,0,177.8,175.26,125,26,1
1,0.75,0.4325,17.75,46.75,19,227.75,5,182.88,182.88,145,25,1
1,0.937988281,0.34203064,50.28570557,162.8708496,60.14086914,831.5862427,39,175.26,180.34,170,29,1
1,0,0.535,88.5,206.5,135.5,900,6,180.34,185.42,135,28,0
1,0.884765625,0.500695801,19.11206055,41.21704102,21.19750977,326.8647461,25,185.42,185.42,155,31,1
1,0.46875,0.47578125,34.35546875,77.33984375,34.5546875,413.4921875,20,180.34,190.5,145,28,1
1,0.9375,0.4615625,31.65625,86.6875,47.25,607.75,13,160.02,170.18,135,24,1
1,0.004394531,0.293190489,19.63891029,81.945158,32.03286266,588.3753691,52,177.8,180.34,155,30,1
1,0.5,0.551875,21.1875,47.3125,26.1875,292.875,9,172.72,177.8,155,32,0
1,0,0.31,26,84,27,900,3,172.72,175.26,155,29,1
1,0.875,0.3725,53.125,151,55.75,658.625,8,167.64,170.18,135,31,0
1,,,,,,,0,162.56,160.02,115,25,1
1,,,,,,,0,187.96,190.5,170,25,0
1,0,0.655,44,93,62.5,591.5,4,170.18,167.64,125,22,0
1,0,0.58,14.5,37,25.5,374.5,3,177.8,182.88,155,31,1
1,0,0.35,12,60,33,900,3,170.18,,135,28,0
1,0,0.47,45.5,102.5,48.5,900,6,177.8,177.8,170,28,0
1,0,0.81,22,31,26,263,1,190.5,200.66,260,29,1
1,,,,,,,0,190.5,200.66,205,24,1
1,0.15625,0.419869385,72.53479004,208.5181274,91.67486572,1185.283386,55,167.64,172.72,135,32,1
1,,,,,,,0,180.34,,185,25,1
1,,,,,,,0,190.5,,205,32,2
1,,,,,,,0,170.18,170.18,135,26,1
1,0,0.367363281,49.265625,141.4648438,60.6015625,716.5742188,26,187.96,190.5,185,27,0
1,0.25,0.31875,47.75,137.375,51.375,483.5,10,162.56,180.34,135,29,0
1,0.2578125,0.437617188,25.94921875,73.28515625,45.24609375,461.8984375,26,167.64,170.18,135,35,1
1,0.1328125,0.438271484,42.30175781,116.5380859,62.14648438,703.6230469,27,185.42,182.88,135,32,0
1,0.5,0.5225,31.25,75.25,46,600,7,182.88,200.66,185,29,1
1,0.875,0.46109375,22.03125,65.796875,35.625,411,14,187.96,198.12,185,30,1
1,0.5,0.5825,18.75,67.75,54.25,269.75,5,170.18,167.64,135,27,1
1,0,0.598125,24.4375,76.625,50.75,376.4375,10,177.8,187.96,170,30,1
1,0,0.27,3,11,3,44,1,187.96,187.96,185,32,1
1,0,0.63,14,76,64,437,2,180.34,195.58,185,33,2
1,0.25,0.4075,14,64.5,36.75,585.75,8,182.88,180.34,155,26,0
1,0.375,0.5675,29,75.625,41.75,375.25,9,177.8,180.34,135,31,0
1,0.71875,0.436875,41.8125,103.59375,50,679.0625,13,172.72,177.8,145,30,1
1,,,,,,,0,175.26,182.88,155,29,1
1,0.25,0.38375,10.875,44.875,21.625,362.875,8,185.42,198.12,185,29,1
1,0.0625,0.39375,34.5625,121,54.3125,1020.3125,13,172.72,180.34,145,32,1
1,0.25,0.4675,40.75,112.25,54.75,711.5,7,175.26,180.34,185,22,1
1,,,,,,,0,187.96,203.2,240,37,1
1,0,0.555,55,140,91.5,720,5,182.88,185.42,185,31,1
1,0,0.44,12,37,21,900,3,162.56,160.02,135,20,1
1,1,0.41,59.25,158.75,67.5,808.25,8,187.96,195.58,205,27,1
1,,,,,,,0,180.34,185.42,170,19,1
1,0,0.3725,40.625,146.9375,71.875,855.8125,13,190.5,203.2,170,26,1
1,0,0.72375,11.75,40.125,34,289.5,8,193.04,205.74,265,36,0
1,0,0.28,2,24,19,283,1,167.64,175.26,125,31,1
1,0.078125,0.3159375,17.234375,52.140625,31.390625,252.8671875,14,187.96,190.5,185,32,0
1,0,0.383125,31.28125,118.03125,63.03125,900,18,180.34,185.42,145,30,0
1,0,0.24,12,65,27,900,3,177.8,,170,27,0
1,0.375,0.31375,38.5,119.5,39.625,529.125,10,182.88,185.42,185,23,1
1,,,,,,,0,182.88,190.5,155,24,1
1,0.25,0.445,34.25,92.5,46,703.75,8,190.5,193.04,230,28,1
1,0,0.380898437,62.06640625,168.6171875,66.04296875,872.71875,22,182.88,193.04,170,24,1
1,0.53125,0.551835937,45.61328125,105.46875,67.66796875,761.9375,33,160.02,167.64,125,27,1
1,0.142822266,0.552797852,40.57104492,110.7080078,86.61865234,560.0854492,27,187.96,187.96,205,31,1
1,0.305175781,0.404052734,19.77844238,91.12341309,44.07714844,630.2387695,26,190.5,195.58,240,35,1
1,0,0.7725,13.75,27.25,16.75,234.5,5,190.5,203.2,205,31,1
1,,,,,,,0,170.18,172.72,115,31,1
1,0.0625,0.43265625,29.734375,94.25,40.625,633.171875,16,170.18,172.72,135,35,1
1,0.25,0.55,22,57.5,30.5,710,7,175.26,185.42,185,31,0
1,0.5625,0.4325,34.875,112.5,61.125,764.9375,11,175.26,180.34,135,30,0
1,,,,,,,0,180.34,180.34,155,28,1
1,,,,,,,0,180.34,190.5,155,30,0
1,1.5625,0.410625,37.8125,102.1875,42.4375,636.75,12,160.02,167.64,135,29,1
1,0.0703125,0.532695313,46.14453125,144.6914063,91.80078125,1185.875,35,175.26,177.8,170,30,1
1,0.095077515,0.453256836,31.6936264,75.9631691,33.10495377,470.4088211,42,175.26,185.42,155,37,0
1,0.252990723,0.276621895,35.75602531,135.2110386,44.68919373,901.5820637,55,177.8,182.88,170,32,1
1,0,0.3,53.75,202.75,77,756,8,182.88,187.96,170,35,0
1,0,0.345,7.5,60,38.75,596,6,175.26,180.34,145,33,0
1,0.6875,0.48875,40.9375,135.5,82.625,720.9375,9,172.72,172.72,135,24,0
1,0.26953125,0.363260498,33.34509277,111.1658936,53.66210938,883.4915771,37,172.72,177.8,155,29,1
1,0,0.338046875,23.7109375,69.5234375,29.8515625,514.3515625,18,165.1,167.64,135,31,1
1,0,0.36,8,22,8,79,1,187.96,193.04,205,33,1
1,0,0.4,51.5,162.5,80,900,6,180.34,185.42,155,29,1
1,0.008789063,0.362519531,15.62109375,51.30371094,30.00195313,458.8017578,26,180.34,187.96,170,33,0
1,0.5,0.4025,7.75,19.5,10.25,150,8,170.18,185.42,145,30,0
1,0.03125,0.433125,68.375,177.03125,83.90625,801.59375,14,193.04,203.2,240,31,1
1,0,0.41875,60.625,148.75,61.5,804,10,170.18,180.34,155,34,0
1,,,,,,,0,182.88,190.5,185,25,0
1,0,0.458397141,34.5776825,130.876976,75.63209534,976.5744858,45,185.42,182.88,170,36,1
1,,,,,,,0,185.42,195.58,185,35,0
1,0.5,0.59,65,188.5,133,900,6,180.34,185.42,155,27,1
1,0,0.33,33,109,41,900,3,167.64,165.1,135,27,1
1,0,0.38,52,164,75,900,3,182.88,187.96,145,29,1
1,,,,,,,0,180.34,,185,30,1
1,,,,,,,0,185.42,190.5,253,28,1
1,0.015625,0.32828125,21.734375,105.6875,51.046875,876.5625,19,190.5,198.12,205,32,0
1,,,,,,,0,167.64,167.64,155,30,1
1,0.03125,0.4603125,78.84375,198.6875,105.40625,711.34375,13,167.64,167.64,125,31,0
1,0.5,0.4,60.5,145.75,62.75,465,6,198.12,195.58,185,26,0
1,0.01953125,0.232724609,21.87841797,56.51464844,39.90087891,448.2583008,25,182.88,180.34,185,36,0
1,0,0.62,17,64,54,900,3,175.26,175.26,145,31,0
1,0,0.31,25.25,96.75,33.75,900,9,182.88,190.5,170,27,1
1,0,0.54,7.5,27.5,21.5,229.5,3,195.58,200.66,185,32,1
1,0.125,0.4575,26.125,104.125,72.625,830,12,172.72,175.26,145,25,0
1,,,,,,,0,190.5,195.58,240,23,0
1,0.25,0.38,11.25,35.625,15.5,427.25,7,185.42,190.5,170,26,1
1,0.5,0.5175,42.25,93.5,56.25,489.5,7,180.34,182.88,235,35,1
1,0.0625,0.3175,24.625,90.25,26.25,426.875,9,180.34,193.04,155,30,1
1,0.03125,0.404140625,100.4765625,273.84375,117.6875,894.84375,23,170.18,175.26,135,30,1
1,0.09375,0.40234375,37.390625,120.859375,56.578125,631.734375,16,172.72,180.34,155,29,0
1,0.765625,0.41765625,29.859375,93.59375,42.5625,476.703125,19,167.64,177.8,145,27,0
1,0.38671875,0.462822266,90.79882813,213.3632813,103.28125,1051.012695,25,180.34,187.96,170,32,1
1,0,0.3,15,78,41,430,2,180.34,,135,26,1
1,0.5,0.42625,56.75,137.375,58.5,808.375,10,177.8,177.8,155,27,0
1,0.5,0.48625,38.75,86.625,42.9375,686,17,185.42,190.5,155,34,0
1,0,0.386875,17.5,60.0625,21.125,409.3125,10,172.72,170.18,145,28,1
1,,,,,,,0,175.26,,155,25,0
1,0,0.375,52.25,188.875,91.75,811.625,10,190.5,203.2,170,26,1
1,0.642089844,0.5426474,23.61688232,50.42129517,28.79931641,237.8710327,34,182.88,190.5,170,33,1
1,0,0.7375,18.5,59.25,49,439,7,193.04,205.74,265,36,1
1,0.5625,0.5325,22,54.6875,30.8125,389.25,10,177.8,180.34,170,25,0
1,0,0.373320313,59.29296875,173.3945313,74.1484375,803.4375,26,160.02,162.56,125,32,1
1,1,0.6,30,98,74,531,2,165.1,167.64,125,23,1
1,0.0546875,0.265546875,12.53125,49.4765625,19.3203125,493.296875,20,180.34,185.42,185,34,1
1,0.016113281,0.433939819,30.31964111,105.1615601,70.85540771,830.1000366,33,185.42,195.58,205,33,1
1,1,0.52,18,79,59,900,3,180.34,185.42,155,30,0
1,0.6875,0.3175,45.90625,137.84375,48.5625,564.875,15,170.18,175.26,135,29,0
1,0,0.341699219,21.89257813,93.36328125,50.24609375,887.2285156,23,165.1,170.18,135,33,0
1,0,0.34375,22.375,66.625,30.375,424.75,8,172.72,177.8,155,32,1
1,0,0.42,8,85,72,900,3,175.26,,170,34,0
1,0.265625,0.39875,61.078125,159.390625,75.578125,777.59375,15,170.18,177.8,155,35,1
1,0.515625,0.247578125,20.234375,69.96875,22.0078125,306.546875,20,162.56,165.1,125,29,1
1,0.16418457,0.626446533,89.13293457,158.2529297,99.49511719,1073.127686,37,193.04,213.36,205,26,1
1,0,0.304433594,36.984375,138.4316406,46.94140625,822.1230469,26,187.96,200.66,205,29,0
1,1.109375,0.419375,62.546875,148.75,67.9375,652.890625,17,180.34,175.26,145,22,1
1,0,0.66,123,265,201,900,3,180.34,185.42,135,27,0
1,0.5,0.515,9,17,9,151.5,2,190.5,195.58,205,29,1
1,0.008544922,0.333780212,23.46881104,65.62246704,29.74645996,497.3440857,38,172.72,180.34,155,30,1
1,0.0625,0.426484375,42.17578125,122.0898438,62.15234375,861.875,24,175.26,180.34,155,34,1
1,,,,,,,0,170.18,175.26,125,28,1
1,0.335479736,0.485599823,48.86738586,126.3689423,69.05656433,709.4940186,40,175.26,177.8,170,30,1
1,0.25,0.7328125,37.046875,67.5625,49.5,416.84375,13,193.04,195.58,231,36,1
1,0,0.375,28.5,106.5,54,756,6,177.8,,145,32,0
1,0.76953125,0.451391602,27.22412109,62.43408203,31.39501953,458.7294922,24,185.42,185.42,155,31,1
1,0,0.45,37.5,112.25,57.75,824.75,8,180.34,187.96,170,29,1
1,0.5390625,0.376520996,46.69018555,146.3317871,67.32421875,866.9831543,34,172.72,177.8,155,29,0
1,0.0078125,0.40125,51.421875,139.96875,65.3515625,895,22,185.42,187.96,185,26,0
1,0,0.51,23.5,67,41,716.5,6,167.64,167.64,135,27,1
1,,,,,,,0,190.5,200.66,260,29,1
1,0,0.47,45,134,81.5,849.5,6,165.1,165.1,125,25,1
1,,,,,,,0,172.72,177.8,145,23,1
1,1,0.475,26.5,56,27,321,3,182.88,185.42,170,24,1
1,0,0.4475,26.75,117,72.75,792.25,8,185.42,185.42,185,26,1
1,0.5,0.73125,38.75,74.875,56.75,628.875,9,185.42,185.42,205,32,1
1,,,,,,,0,177.8,180.34,170,27,1
1,0.006103516,0.464509277,47.52978516,115.5632324,65.49499512,675.3778076,33,180.34,190.5,170,34,1
1,0.015693665,0.363645172,65.18902588,173.8556633,74.84760666,746.318367,45,185.42,190.5,185,35,0
1,,,,,,,0,185.42,180.34,170,29,0
1,1,0.503125,47.59375,106.3164063,57.03125,543.921875,21,175.26,182.88,155,25,1
1,0,0.4,87,258,131,900,3,165.1,167.64,135,28,1
1,0.010253906,0.297133942,58.44351196,211.6277313,69.1005249,891.5191345,47,175.26,177.8,155,29,0
1,0.265625,0.396542969,31.60351563,98.07617188,50.29296875,507.2460938,24,185.42,182.88,135,32,1
1,0,0.447573242,35.1875,99.7265625,62.91015625,868.3881836,28,172.72,190.5,155,32,1
1,0.25,0.45,21.5,54.25,26.25,314.5,5,165.1,165.1,135,29,1
1,,,,,,,0,185.42,187.96,170,32,1
1,,,,,,,0,182.88,185.42,170,25,1
1,0.0625,0.27734375,28.078125,96.1875,49.40625,588.375,14,180.34,190.5,155,26,1
1,0,0.31,33,150,73,900,3,187.96,190.5,265,27,1
1,0.00012207,0.193275681,22.39156342,135.7593613,30.82954407,830.8391876,50,170.18,177.8,155,32,1
1,0.017578125,0.4753125,26.62890625,89.34960938,54.69140625,903.9375,26,185.42,198.12,185,32,1
1,0,0.4146875,14.53125,86.8125,63.9375,855.9375,16,167.64,170.18,135,29,2
1,,,,,,,0,177.8,,145,25,0
1,0.34375,0.411289062,16.48046875,71.875,43.31640625,440.1875,18,190.5,195.58,240,37,0
1,0.0078125,0.520625,37.453125,129.0078125,88.515625,882.8203125,25,170.18,182.88,170,31,0
1,0.5,0.3975,18.75,81.75,40.25,686.75,7,185.42,198.12,185,29,0
1,0,0.47,22,63,34,583,2,182.88,190.5,155,34,2
1,0,0.43125,23,84.75,45.5,799.5,12,185.42,190.5,185,25,0
1,0.03125,0.5375,81.09375,184.84375,119.90625,854.625,17,185.42,190.5,205,34,1
1,0,0.32,7.75,30.75,13.5,462.25,6,165.1,170.18,125,28,1
1,0,0.435,12.5,31,17.5,223,7,170.18,185.42,145,30,1
1,0.583984375,0.500224609,17.48486328,43.66064453,28.66064453,347.0083008,31,185.42,193.04,205,32,0
1,0,0.455,24.5,74.5,43,900,6,167.64,170.18,170,32,1
1,1,0.68,43,78.5,56.5,426,4,177.8,,170,26,0
1,0,0.48125,11,46.5,30.25,329,8,170.18,185.42,145,26,1
1,0,0.49,31,103,69,900,3,185.42,190.5,205,34,0
1,0.671875,0.364453125,75.8984375,257.1875,133.4726563,1006.992188,28,187.96,190.5,170,29,0
1,0,0.545,26.5,53.5,32.5,380,4,190.5,203.2,205,30,1
1,0.5,0.505,22.5,82.5,47.5,523,4,175.26,180.34,185,22,1
1,0.168457031,0.449584961,55.00097656,167.65625,95.67138672,1057.691895,29,175.26,175.26,185,30,1
1,0.15625,0.415,58.1875,170.6875,84.65625,842.40625,14,167.64,167.64,155,27,1
1,0,0.6,80,140,86,900,3,170.18,170.18,135,25,0
1,0.505981445,0.29324379,46.51205063,165.4220772,52.37838745,903.1641273,52,177.8,182.88,170,32,0
1,0,0.37921875,49.453125,204.640625,109.796875,1182.90625,23,182.88,182.88,170,35,0
1,0,0.445,24.5,97.5,66,834.5,6,190.5,190.5,185,30,0
1,0,0.395,40,126.75,64.5,893.25,9,175.26,177.8,125,27,0
1,0,0.3125,80.25,229,83,858.25,9,177.8,187.96,170,26,0
1,0.03125,0.4259375,34.40625,110.6875,50.90625,545.8125,10,170.18,175.26,145,28,0
1,0.25,0.3075,21.75,74,32.5,483,7,170.18,180.34,155,26,0
1,1,0.42,76,174.5,80.5,666,5,198.12,195.58,185,25,1
1,0.23046875,0.390234375,84.5859375,242.6875,101.6640625,1120.960938,19,195.58,200.66,205,27,1
1,0.09375,0.26625,36.1875,154.90625,65.59375,637.5625,12,167.64,172.72,135,35,1
1,0,0.71,25.5,51.5,31.5,557,4,180.34,182.88,170,25,1
1,0.296875,0.72375,18.0625,33.078125,26.5,366.46875,13,198.12,205.74,205,40,0
1,0,0.46,34.5,118.5,52.5,578.5,4,185.42,193.04,170,24,0
1,0,0.41,21,166,128,900,3,185.42,195.58,170,33,1
1,1.17578125,0.311796875,45.09570313,124.4121094,46.87695313,599.4179688,24,177.8,185.42,155,27,1
1,0,0.2775,17.75,72,18.5,440,6,162.56,165.1,125,30,2
1,,,,,,,0,180.34,,170,29,0
1,0,0.43625,33.5625,119.0625,74.0625,900,15,180.34,185.42,145,30,1
1,,,,,,,0,182.88,,170,28,0
1,0.5,0.375,38,163.5,74.5,900,6,180.34,185.42,155,26,0
1,0.53125,0.427602539,16.55615234,99.16748047,73.15576172,625.7719727,31,187.96,193.04,170,32,1
1,,,,,,,0,170.18,,135,27,0
1,0,0.31515625,80.75,241.59375,84.390625,900,21,167.64,177.8,135,30,0
1,0.12890625,0.620898438,10.4140625,19.7890625,10.90625,237.2421875,16,190.5,208.28,265,35,1
1,,,,,,,0,177.8,180.34,135,26,0
1,0,0.445,47,206.5,115,900,6,167.64,172.72,135,29,1
1,0.75,0.3475,58,173,60.25,835.25,9,182.88,185.42,185,23,0
1,0.0625,0.3484375,31.75,98.15625,38.5625,718.4375,14,165.1,167.64,135,31,1
1,0,0.411796875,49.1328125,122.234375,55.0859375,845.4375,19,182.88,193.04,170,24,1
1,0.220703125,0.239033203,11.45849609,43.96191406,27.12841797,291.6313477,23,182.88,187.96,170,38,1
1,0,0.555,66.5,148,92.5,900,6,180.34,182.88,235,34,1
1,0,0.565,23.5,105.5,87.5,473.5,4,170.18,167.64,135,27,1
1,0,0.4653125,22.65625,98.640625,62.71875,573,18,172.72,180.34,155,32,0
1,0,0.32,26,91,34,900,3,162.56,162.56,125,30,1
1,,,,,,,0,172.72,177.8,145,30,1
1,0.582458496,0.48981781,14.9992981,31.96392822,15.34985352,492.2597656,39,185.42,187.96,185,35,1
1,0.03125,0.384375,17.375,38.25,19.75,389.96875,9,182.88,187.96,170,29,1
1,1,0.66,12,18,12,96,1,180.34,190.5,170,29,0
1,0,0.4375,53.25,126.5,54,708,7,170.18,180.34,155,34,1
1,0.5625,0.5675,17.875,40.5,23.8125,435.8125,9,175.26,177.8,155,35,1
1,0.015625,0.360507812,27.109375,92.4921875,40.01171875,570.21875,15,177.8,187.96,155,24,1
1,0.5,0.54,18,35,20.5,192,2,185.42,182.88,185,34,1
1,0,0.395,44.25,144.25,62.5,793.25,8,175.26,182.88,155,36,0
1,0,0.4278125,15,50.4375,29.25,616.625,14,175.26,180.34,135,33,1
1,0,0.455,23.25,77.5,40.25,789.75,8,187.96,198.12,185,31,1
1,0,0.54625,34.125,93.3125,56.625,728,13,172.72,185.42,135,26,1
1,,,,,,,0,170.18,172.72,145,28,0
1,0.53125,0.4753125,42.71875,117.1875,48.125,731.40625,18,167.64,177.8,145,27,1
1,0,0.396640625,45.5859375,130.7890625,63.296875,706.875,23,160.02,162.56,125,32,1
1,0.1875,0.4346875,38.78125,119.71875,62.15625,811.46875,14,172.72,180.34,155,29,0
1,0.1875,0.368125,45.4375,140.4375,54.6875,1109.875,20,170.18,177.8,135,27,1
1,1.875,0.423125,36.3125,92.375,42.5,315.5,10,160.02,170.18,135,23,0
1,0.53125,0.46890625,46.375,99.828125,47.375,484.609375,17,172.72,172.72,155,28,0
1,0.022468567,0.515372448,14.90912771,46.95801592,29.16678143,401.8097634,34,190.5,200.66,264,34,0
1,0,0.5103125,16.1875,54.515625,32.203125,570.6875,18,182.88,182.88,185,32,1
1,1,0.46,46.5,115.5,61,716.5,5,187.96,195.58,205,27,1
1,0,0.4525,64.5,149.75,67,716.75,7,177.8,177.8,155,26,1
1,,,,,,,0,182.88,185.42,170,24,0
1,0,0.43,33.5,118.75,78.5,723.25,7,190.5,203.2,170,26,1
1,0,0.5175,27.75,96,64,852.5,9,167.64,167.64,125,28,2
1,0.375,0.245,37.8125,133.6875,39.125,573.75,13,170.18,175.26,135,29,1
1,0.0625,0.53625,73.75,149.0625,90.8125,703.1875,11,193.04,203.2,240,31,1
1,0.5390625,0.472783203,38.44824219,87.86816406,46.79003906,637.4589844,23,185.42,185.42,155,30,1
1,0.140625,0.565390625,46.2890625,123.3828125,69.6015625,871.75,30,175.26,177.8,170,30,1
1,0,0.4,4,13,6,70,1,175.26,,135,27,0
1,0.125,0.264453125,31.15625,138.59375,66.2578125,596.0507813,19,177.8,180.34,145,29,0
1,0,0.6025,72.4921875,140.9375,93.703125,859.265625,20,177.8,185.42,145,25,1
1,0.0625,0.326875,25.6875,84.9375,29,658.0625,13,172.72,182.88,155,28,1
1,,,,,,,0,182.88,185.42,170,32,1
1,2,0.25,18,72,19,900,3,195.58,195.58,250,30,0
1,0,0.4,6,15,6,152,1,190.5,195.58,205,29,1
1,0,0.34,76,284,129,900,3,172.72,177.8,155,35,0
1,0.25,0.43,31,87.75,43.25,935.75,9,167.64,167.64,125,29,1
1,0.375,0.3596875,26.40625,79.78125,31.5625,597.5,11,167.64,170.18,125,27,1
1,1,0.74,31,59.5,32,395.5,4,182.88,185.42,185,36,1
1,0.125,0.1546875,10.15625,44.375,23.8125,276.75,11,180.34,190.5,155,25,1
1,0.019592285,0.391195068,31.12738037,120.5822754,64.28265381,809.0123291,32,185.42,185.42,145,29,1
1,0,0.385,39,112.5,49,900,6,180.34,182.88,170,27,0
1,0,0,0,5,1,135,1,177.8,182.88,155,31,1
1,0,0.23,27,141,44,900,3,165.1,165.1,125,27,0
1,0,0.8,87,136,112,900,3,190.5,190.5,185,33,1
1,0,0.240390625,4.890625,36.890625,27.890625,265.6875,17,177.8,177.8,155,32,0
1,,,,,,,0,175.26,185.42,155,25,1
1,,,,,,,0,177.8,180.34,170,32,1
1,,,,,,,0,172.72,167.64,145,32,1
1,,,,,,,0,170.18,170.18,135,27,1
1,,,,,,,0,177.8,177.8,170,27,1
1,,,,,,,0,170.18,175.26,145,35,1
1,0.21875,0.30875,51.09375,152.5,56.875,858.78125,15,180.34,175.26,145,22,1
1,0,0.31,17,121,75,900,6,175.26,185.42,135,26,1
1,0,0.31,15.5,55.5,20.5,477.5,4,170.18,180.34,135,24,1
1,,,,,,,0,170.18,175.26,135,30,0
1,1,0.50625,51.1875,118.6328125,66.0625,793.84375,20,175.26,182.88,155,24,1
1,0.063266754,0.451454792,28.67125607,145.8604956,102.176774,782.7748861,45,180.34,185.42,185,33,0
1,0.5,0.66125,28.5,61.9375,44.09375,324.15625,10,190.5,198.12,250,36,0
1,0.008789063,0.396380978,27.27782059,95.89031601,47.06572533,784.7507381,50,177.8,180.34,155,30,0
1,0.75,0.4721875,24.0625,71.59375,37.25,446,12,187.96,198.12,185,29,1
1,0,0.5,7,50,41,289,1,170.18,167.64,135,26,1
1,0.017089844,0.427560425,40.93762207,103.2449341,50.49291992,772.6881714,37,172.72,180.34,155,30,1
1,0.041290283,0.300606689,57.04095459,225.2772217,99.10110474,768.3684387,36,167.64,177.8,145,34,2
1,0,0.61,35,67,45,583,2,180.34,190.5,170,22,1
1,0.5,0.45375,50.125,127.5,70.5,657.5,10,172.72,180.34,145,27,1
1,0.015625,0.52125,27.90625,99.015625,65.03125,865.640625,22,170.18,182.88,170,30,1
1,0.0625,0.603671875,84.2265625,194.9375,126.3359375,1395.875,32,160.02,167.64,125,27,1
1,0,0.34953125,105.84375,316.5,125.5,890.65625,20,180.34,190.5,170,29,0
1,0.125,0.41296875,29.3515625,104.1796875,57.3046875,823.75,21,175.26,180.34,155,34,0
1,0.5,0.485,37,80,44.5,547.5,4,177.8,180.34,155,27,1
1,0.9375,0.55453125,21.328125,47.15625,26.015625,385.78125,13,167.64,167.64,145,28,1
1,0.03125,0.62046875,58.796875,150.140625,103.984375,901.59375,23,167.64,170.18,135,34,1
1,0,0.4721875,51.84375,129.09375,56.40625,783.40625,14,165.1,167.64,135,31,0
1,0.015686035,0.248080444,27.27459717,106.5108643,31.50244141,785.6465454,28,177.8,180.34,155,29,1
1,0.25,0.48,42,104,56.5,657.5,7,172.72,177.8,155,30,1
1,0.020507813,0.314267883,62.88702393,229.2554626,79.2010498,883.038269,44,175.26,177.8,155,29,1
1,0,0.4125,11,55.25,30.5,649.5,7,167.64,165.1,125,34,0
1,0,0.413125,69.8125,180.3125,76.9375,894.5625,15,182.88,187.96,185,34,0
1,0.361328125,0.690458984,7.959960938,12.734375,8.983398438,189.1074219,18,180.34,187.96,235,34,0
1,0.0625,0.43828125,48.953125,142.6875,80.375,889.6875,20,170.18,175.26,135,29,1
1,0.5,0.635,20,43,27,447,4,185.42,187.96,185,34,0
1,0.285644531,0.405595703,11.14208984,33.41601563,17.23730469,220.1708984,24,187.96,187.96,205,30,1
1,0.40625,0.4134375,30.9375,92.34375,41.84375,692.125,13,177.8,182.88,265,39,2
1,0.16796875,0.250449219,25.96972656,75.32128906,48.32128906,631.0166016,30,185.42,193.04,205,32,1
1,0,0.36,28,127,73,900,3,165.1,,135,32,0
1,,,,,,,0,177.8,,155,24,0
1,,,,,,,0,167.64,175.26,125,30,0
1,,,,,,,0,175.26,,185,26,0
1,0,0.515,46.5,97.5,54,900,6,172.72,172.72,145,31,1
1,,,,,,,0,167.64,175.26,135,24,1
1,0,0.379375,14.0625,130.625,103.875,811.875,13,167.64,170.18,135,29,0
1,0.313232422,0.351533203,29.95092773,115.1894531,34.87841797,729.8955078,39,175.26,177.8,155,34,0
1,,,,,,,0,180.34,,135,26,1
1,,,,,,,0,180.34,185.42,135,27,1
1,,,,,,,0,170.18,175.26,125,31,0
1,0,0.245,55.5,184,57,816.5,6,177.8,187.96,170,26,1
1,,,,,,,0,162.56,162.56,125,29,1
1,,,,,,,0,187.96,190.5,265,27,1
1,0.005012512,0.435879431,16.03494167,56.28269053,27.09498453,541.8919382,48,177.8,185.42,170,35,0
