glove_red=1,avg_KD,avg_SIG_STR_landed,total_time_fought(seconds),total_rounds_fought,Weight_lbs,age,categoria_tamano,golpes_pct
1,0.512695313,61.63793945,753.4262695,31,265,38,0.974358974,1.026805984
1,0.28125,30.1015625,332.34375,17,155,31,0.957746479,1.030584966
1,0.107421875,43.77734375,1036.636719,31,205,31,1,1.00670489
1,0.0000481,54.2884352,463.384798,66,240,41,0.974025974,1.153551492
1,0.004193306,64.79323626,864.930522,56,155,33,0.95890411,1.058653219
1,0.125,30.625,698.5,9,155,27,0.958333333,1.075537221
1,1.25E-01,74.25,900,12,135,35,0.955223881,1.10479046
1,0,41,900,3,145,28,0.985507246,1.216275984
1,0.03125,68.765625,750.640625,17,250,30,0.974358974,1.126945772
1,0,34.26171875,895.5371094,29,115,32,0.968253968,1.379621971
1,0.187545776,36.90311432,575.9144135,45,155,33,0.972222222,1.110861197
1,0.008789063,10.01074219,360.6396484,16,240,42,0.925,1.672229875
1,0.088394647,34.02139995,615.9237647,83,145,33,0.971830986,1.63030223
1,0.008331299,103.4866333,680.1625366,35,155,36,0.934210526,1.008559188
1,0.649414063,9.204101563,154.7509766,19,250,33,0.915662651,0.868913283
1,0.297851563,60.70507813,729.8203125,30,135,33,1,0.970065673
1,0.245117188,74.05810547,779.6467285,25,170,28,0.946666667,0.961403118
1,0,43.6875,717.0625,10,265,31,0.9625,0.922144016
1,0.25,23.25,467.25,6,205,28,0.974683544,1.079186716
1,0,16.75,580,7,145,25,1,0.968581149
1,0,47.5,665,5,125,26,0.954545455,1.140138931
1,0.064453125,18.90759277,710.9381104,34,125,34,0.970149254,1.367379423
1,0.125,20.59375,252.546875,18,155,30,0.986111111,2.119809408
1,0.1875,36.00390625,601.2929688,22,170,33,0.97260274,0.857651999
1,0.5,3.625,89,4,205,27,0.951219512,1.206887583
1,0.00012207,39.31684298,817.9370818,85,170,42,1.013888889,1.641393534
1,0.5,43.26403809,674.8125,41,170,27,0.896103896,1.161225233
1,0.125993729,30.10677719,847.9301701,50,155,41,0.985714286,1.011197009
1,0,29.26126099,628.4286499,39,135,35,0.985074627,0.811393234
1,0,11,295,1,135,28,1,1.069518717
1,0,12.125,369.5,9,125,24,1,0.724637681
1,0.039093018,25.62835693,367.9031067,33,155,30,0.972222222,1.014158224
1,0.250030518,47.80202103,768.1041203,52,170,32,0.9375,0.962906764
1,0,102,900,6,135,25,0.986111111,1.030285605
1,2.203125,61.609375,831.203125,21,185,30,0.95,1.037618752
1,5.00E-01,45.5,386.125,8,115,30,1.015873016,0.934746089
1,0,18,566,2,185,30,0.98630137,1.297335203
1,0,22,72,1,155,35,0.944444444,1.032258065
1,0,59,900,3,145,31,0.972972973,1.08945834
1,0,85,900,3,135,30,0.957142857,1.228831062
1,0.015625,41.15234375,786.4140625,18,185,32,0.948051948,1.014029513
1,0.041137695,27.87835693,780.7167053,36,170,32,0.934210526,1.054092014
1,0.00390625,22.83984375,386.0351563,25,249,34,0.961538462,0.891021491
1,0.0625,35.109375,294.09375,14,205,26,0.973333333,0.922794325
1,0,30,552,4,145,29,0.970588235,1.047921818
1,0,42,673.5,5,145,26,0.972222222,1.139168407
1,0,10,518,2,185,24,0.986666667,1.246612466
1,0,8,900,3,135,25,0.929577465,1.526315789
1,0.75050354,42.33323669,662.1587372,45,125,35,0.984615385,1.16645197
1,0,9.375,289.625,6,145,30,1,1.26156256
1,0,46.5,900,6,145,30,0.95890411,1.189752497
1,1,119,900,3,170,27,0.972222222,1.101190476
1,0.0625,55.6875,800.5,13,155,26,1,1.134516387
1,0.25,18.25,374,5,205,23,1,1.172879564
1,0.047119141,52.37548828,846.0803223,33,155,35,1.014285714,1.098519875
1,0.25,27.5,521.25,5,155,24,0.974025974,0.930668918
1,0,75.31445313,795.734375,28,115,34,0.984375,1.050797606
1,0,26,900,3,265,30,1,1.030927835
1,0,91,900,3,155,28,0.943661972,1.055516086
1,0.25,52.5,900,9,155,31,0.917808219,1.220944869
1,0.125,42.25292969,746.1142578,28,170,25,0.97260274,1.035784366
1,0,99,900,3,115,24,1,1.05065666
1,0.375,81.75,900,12,125,26,0.927536232,1.06053462
1,0,25.5,476.5,4,170,35,1,1.02970297
1,0,53.75,816.25,8,135,31,1.030769231,1.134530315
1,0.563968658,33.87145042,265.8049278,43,170,35,0.986666667,0.955370825
1,0.296875,33.828125,738.921875,19,155,27,0.971830986,1.211264968
1,0,20,686.875,9,125,25,0.985294118,1.430953043
1,0,24,538,4,125,27,0.970149254,1.098901099
1,0.000247061,25.20386331,739.57967,78,170,38,0.972222222,1.104467566
1,0.5,33.00427246,492.0279541,35,205,30,0.949367089,1.061167953
1,0.572814941,40.99102783,904.4265137,43,135,35,0.954545455,1.053990979
1,6.52E-08,5.213596106,110.2494304,73,155,36,0.957746479,1.211121108
1,0.1328125,26.0078125,560.8515625,18,205,29,0.96,1.29620906
1,0,37.5,900,6,140,28,0.985294118,1.08401084
1,0,46.4375,838.8125,13,135,25,1.015384615,1.121664615
1,0.25,29.875,628,8,135,28,0.986111111,1.160790377
1,0.25,43.4296875,1128.828125,32,125,31,0.984848485,1.187670694
1,0,43.25,412,7,265,28,0.9625,1.23947243
1,0.125,25.625,717.375,11,185,27,0.972972973,1.1719486
1,0.098144531,21.96327209,718.562767,41,260,35,0.949367089,1.1249855
1,0.5,38.4375,802.84375,21,125,36,0.970149254,1.32761368
1,0.063782692,80.55572605,1354.47756,68,205,32,0.904761905,1.107654425
1,0.140625,19.2109375,455.71875,17,145,28,0.971428571,1.638280026
1,0.5390625,62.015625,702.15625,22,170,29,0.986111111,1.016101611
1,0.125,51.75,842.5,12,135,32,0.906666667,1.143455985
1,0,11,900,3,135,30,0.98630137,1.490924806
1,0,31,900,3,135,25,1.015151515,1.288870704
1,0.015625,23.60546875,544.9140625,23,265,28,0.95,1.240181619
1,0,73.375,900,12,125,31,1.015625,1.017868897
1,0,49.5,796,6,185,28,0.949367089,1.161130675
1,0,26,491.5,4,125,30,0.956521739,0.73774562
1,0.000199556,76.61409577,1377.817718,83,155,35,0.971428571,1.162875293
1,0,45,700,7,135,27,0.933333333,1.224937343
1,0.28125,67.5625,876.40625,18,145,26,0.971428571,1.115929081
1,0.0078125,14.67382813,479.734375,19,135,39,1,1.867026315
1,0.25,62,780.25,8,115,27,0.983870968,1.179022826
1,0,49.9375,791.25,13,135,27,0.943661972,1.348173516
1,0.375091553,51.80622864,745.8288269,43,155,32,0.972222222,1.075062236
1,0.000976563,21.76074219,326.53125,28,125,33,1.015151515,1.270833235
1,0.017578125,13.02148438,143.2792969,14,240,42,0.925,1.646902885
1,0.06640625,28.38476563,665.5585938,35,135,38,0.985507246,0.906744499
1,1.186523438,59.33007813,899.3056641,24,155,31,0.932432432,1.165774286
1,0,34.875,894.5,19,125,37,0.971014493,1.628130611
1,0.541015625,46.95581055,539.4599609,31,145,29,0.959459459,1.096548599
1,0.0625,32.5625,427.125,12,145,33,1,0.989546139
1,0.5546875,33.50390625,366.0927734,26,155,31,0.971428571,1.02643275
1,0.00E+00,86,900,6,135,22,0.957142857,1.115984294
1,0.25,43.5,480.1875,8,145,28,1,0.98225329
1,1.015625,54.484375,660.8125,15,205,30,0.986666667,1.184037369
1,0.007965088,73.62552226,1111.493441,88,135,38,0.970588235,0.986867009
1,0,81,719,3,205,26,0.974358974,1.05006105
1,0,24.5,848.5,6,145,27,0.972972973,1.610992656
1,0.75,41.75,695.765625,20,135,32,0.945205479,1.38046648
1,0.5,54.5,569,4,245,29,0.938271605,0.962666343
1,0.0625,19.6875,525.421875,16,155,31,1.014285714,1.386879961
1,0,61,900,3,125,27,0.985294118,1.131687243
1,0.265625,44.71875,621.921875,17,125,29,0.970149254,0.945378673
1,0,36,900,3,135,28,0.984848485,1.184210526
1,0,81,579,2,185,28,0.95890411,1.023391813
1,0.75,58.75,604.75,7,135,32,1,1.12407211
1,0.75,47.375,523.375,8,170,29,0.946666667,0.959921603
1,0.25,52.5,900,9,185,31,0.986111111,1.119221411
1,1.005859375,34.56640625,414.3388672,24,145,31,0.985507246,1.00178435
1,0.047186852,162.7857389,1383.485467,60,145,28,1.028985507,1.060447345
1,1.125,65.3125,819.25,12,135,26,1,1.025705804
1,0.171875,117.1191406,1401.107422,33,170,32,0.947368421,1.23760204
1,0.5,35.09375,559.3125,12,135,31,0.985074627,0.966455049
1,0,35.25,814,11,135,28,1,1.085216154
1,0.5625,37.3125,929.21875,17,125,26,0.957142857,1.255321164
1,0.752508163,30.33444095,376.6284025,54,170,38,0.96,1.089950309
1,0,33.6875,612.0039063,31,125,33,1,1.786575361
1,0.25,86.5,900,9,115,32,1.015384615,1.073170732
1,0.529571533,22.76171875,356.1126404,30,265,39,0.95,1.085327283
1,0,26.75,315.375,7,135,24,1,2.11033022
1,0.2734375,70.65625,776.96875,18,135,32,0.957746479,1.123277498
1,0,48.875,805.5,14,145,30,1.03125,1.191010627
1,0.0157547,15.73145485,633.521049,43,265,31,0.988095238,1.910204758
1,0.067061484,62.52122536,873.6552618,64,170,36,0.985714286,1.033004819
1,0,27.5,900,6,145,25,1,1.171561547
1,0,17,900,3,115,31,0.984375,1.598002497
1,0,54,900,3,185,29,0.986666667,1.056404452
1,0.001953125,21.94628906,813.1865234,34,170,37,1,1.007439817
1,0.500244617,28.46673918,362.6697454,44,155,30,0.945945946,1.213991216
1,0.6015625,30.15283203,522.4619141,31,205,36,0.948717949,1.052647084
1,0.125,32.6875,700.625,13,145,24,0.958333333,1.183066641
1,0.895187378,32.94910049,519.1406898,48,205,37,0.960526316,1.264615515
1,0,25.75,554.5,9,185,31,1,0.960541396
1,0.501953125,51.2265625,717.7402344,25,170,28,0.986111111,1.064526319
1,0,60.5,900,6,125,25,0.985074627,1.050694072
1,0.09375,48.3125,700.3125,16,145,34,0.985294118,1.070763147
1,0,68,900,3,135,31,1,1.007407407
1,0.251987457,29.21355438,795.8603401,47,155,41,0.985714286,1.048084697
1,0.375,99.8125,907.75,16,250,31,0.9875,1.081361064
1,0,64,900,3,170,24,0.947368421,1.125541126
1,0.000976563,34.55859375,899.409668,33,155,33,0.931506849,1.185409742
1,0,88,719,3,205,24,0.961538462,1.043956044
1,0.5,37.25,900,9,170,32,0.921052632,1.156842228
1,0,61.5625,783.5,13,145,28,1,1.006735141
1,0.75,32.75,722,7,205,27,1,1.305139336
1,0.09375,15.4375,564.1875,17,155,35,1.013513514,0.977476619
1,0,64.5,900,9,125,31,1.015625,1.066015213
1,0,55,587,2,135,35,0.985294118,1.018518519
1,0,65.52807617,1182.625,40,170,27,0.896103896,1.148251192
1,0.14465332,46.59069824,954.2867432,40,170,36,0.96,1.034747993
1,0.821533203,21.74002075,322.1848602,44,170,34,0.959459459,0.656920849
1,0.25,93.4375,668.59375,16,145,28,0.946666667,0.966619644
1,0,44.00854492,857.0559082,34,205,30,0.949367089,1.173441965
1,0.523498535,65.26654053,1079.990112,40,185,28,0.971830986,0.980696502
1,0.196289063,12.92654419,537.1255341,38,260,34,0.949367089,1.18975703
1,0.375015259,44.28207397,1144.044922,48,185,31,0.986486486,1.052567978
1,0.0000962,104.5768704,897.7695959,65,240,40,0.974025974,1.096879303
1,0.015625,73.578125,900,21,125,30,1.014705882,1.135261014
1,0.5,60.125,788.875,12,145,30,0.957142857,1.115241636
1,0.375,19.75,279.125,7,170,34,0.972972973,1.898236264
1,0,15,252,1,245,29,0.938271605,1.050420168
1,0.008386612,51.58647251,829.8610439,53,155,33,0.95890411,1.08226924
1,0,67.6015625,900,24,145,30,0.957142857,1.041197051
1,0,25.95556641,738.5546875,32,115,34,1.015873016,1.055369573
1,0,81.3125,618.75,13,170,30,0.95890411,1.121617144
1,0.75,13.75,396.5,5,170,35,1.014285714,1.049180328
1,0.000244141,9.633685958,801.8741637,82,170,41,1.013888889,3.147591406
1,0.19140625,38.5703125,673.15625,22,155,31,1.014084507,1.227719998
1,1,38.25,367.5,5,258,33,0.9875,0.960606196
1,0,7,252,1,262,30,0.961538462,1.23119015
1,0,61.5,451,4,125,21,1,1.028528529
1,0,28.75,168.25,4,265,31,0.9625,0.993171943
1,0,169,900,3,185,30,0.942857143,1.007423118
1,0,83.25,781.25,8,125,29,1.032258065,1.111622706
1,0,74.5625,808.4375,15,145,33,1,1.025143504
1,0.015632659,33.78529033,524.8640852,52,155,35,0.985915493,1.23480112
1,0.4375,49.8125,712.375,9,205,29,0.987012987,1.025354324
1,0.328125,41.0859375,545.234375,26,145,27,1,0.651089174
1,0,46,372,2,135,25,0.945205479,1.047008547
1,0.03125,40.21875,900,18,145,32,0.957142857,1.040692236
1,0,22.5,530.5,6,245,29,0.963414634,0.904
1,0.75,58.46813965,889.885376,42,170,34,0.946666667,1.112310869
1,0.5,29.5,513.5,4,205,28,0.974683544,1.08892922
1,0.5,42.5,523.5,4,115,26,1.015873016,1.075520224
1,0,13,555,2,145,27,1,1.196340605
1,0.008163452,88.56582642,733.2710266,49,145,35,0.971428571,1.027989503
1,0,34.25,690,7,155,29,0.971830986,1.185763978
1,0.6953125,22.234375,492.140625,22,185,32,0.973333333,0.85095506
1,0.000488281,85.21386719,1264.93457,45,115,32,1.015384615,1.270717832
1,0.76171875,22.58203125,360.7421875,14,170,30,0.947368421,1.201706872
1,0.375,63.90625,884.25,19,170,33,0.934210526,1.126700724
1,0.84375,43.6875,818.75,15,125,31,0.955882353,1.145669567
1,0.443359375,17.24609375,409.4838867,28,135,26,0.971428571,1.037272715
1,0,64.28125,880.3125,16,185,26,0.972972973,1.167651068
1,0,37.3125,690.5,14,125,27,0.970149254,1.173424311
1,0.203857422,95.73925781,1251.068604,35,185,28,0.98630137,0.998090219
1,0.25,25.50585938,592.2285156,25,170,25,0.97260274,1.064444807
1,0.1875,46.5,700.8125,10,264,26,0.986666667,0.994186426
1,0.161132813,82.00732422,1363.088623,38,155,32,1,1.002898446
1,0,3,53,1,170,35,1,1
1,0,53.75,900,9,170,31,0.986111111,1.061007958
1,0,8.75,342.25,5,145,29,1,1.300501013
1,0.5,18.5,462.5,4,135,27,0.942028986,0.854700855
1,0.00E+00,28.5,678.5,5,125,23,0.984848485,1.108630952
1,0.125,55.21875,433.1875,13,205,25,0.973333333,0.865336817
1,1.75,26.5,270.5,5,205,24,0.972972973,0.955674736
1,0,6,900,3,185,31,0.945945946,1.008403361
1,0,36.875,900,12,170,34,0.959459459,1.491166131
1,0.0078125,9.632324219,659.8369141,26,170,31,0.986111111,1.149720784
1,0,83.390625,860.0742188,18,185,31,0.948051948,1.246871196
1,0.15625,42.75,793.875,15,185,29,0.972972973,1.117307796
1,0.640625,40.375,722.28125,17,170,35,0.97260274,1.230270689
1,0.5,33.75,356,5,135,28,0.986111111,1.207216591
1,0,57.1875,721.25,16,135,29,0.972222222,1.191080624
1,0.53125,50.203125,835.5625,18,155,26,0.95890411,1.001211623
1,0.25,53.25,560.25,6,145,25,0.957746479,1.161740558
1,0.125,41.375,659.6875,15,135,29,0.985507246,1.018232993
1,0,24.5234375,891.0742188,26,115,31,0.968253968,1.425883105
1,0.296875,15.578125,199.40625,12,155,34,1,0.963654536
1,0.125,40.625,958.4375,14,125,25,0.957142857,1.102707541
1,0,72,876,18,135,31,1.014705882,1.168620786
1,0.65625,80.171875,1075.46875,25,145,26,1,1.081998873
1,0,6.5,157,2,205,30,1,0.949152542
1,0,22.5,579,5,155,23,0.986111111,1.03950104
1,0.25,71.5,900,9,135,34,0.955223881,1.088316742
1,0.00390625,57.76904297,917.7565918,40,125,26,0.956521739,1.276481893
1,0.675056238,81.96909354,817.1069295,70,155,36,1,0.959512689
1,0,7.8125,104.9765625,11,205,32,0.974025974,1.440835775
1,0,38,900,3,135,30,1.059701493,1.17326629
1,0.0078125,39.6796875,713.0703125,24,249,33,0.961538462,1.172382357
1,0.634033203,39.06408691,556.4912109,29,185,35,0.911392405,1.019967979
1,0.004074097,21.71221924,488.1152496,38,205,39,0.973684211,1.109248885
1,0.4375,12.4375,107.875,7,260,33,0.961538462,0.87431694
1,1,6,107,1,170,25,1,1.01010101
1,0.000976563,24.65625,414.7832031,29,135,28,1.014705882,0.967561653
1,0,52,900,3,170,30,1,1.042896497
1,0.0078125,26.31054688,489.9433594,22,145,34,0.986111111,1.091552362
1,0,52.75,900,9,135,27,1.03125,1.077102259
1,0,29.125,820.125,10,145,28,1,1.047822114
1,0.03125,22.2109375,647.828125,21,265,28,0.95,1.428185576
1,0.125,12.75,621.0625,14,155,27,1,1.338340731
1,0.002929688,89.01953125,1118.548828,33,155,30,1,1.09590897
1,0.281608582,48.67293835,525.5115948,52,145,33,0.946666667,1.154109832
1,0.0390625,85.1875,799.8984375,21,125,33,1.015384615,1.018817483
1,0.453125,20.3203125,548.953125,16,155,31,0.945205479,0.916597683
1,0.017578125,48.765625,886.5605469,24,185,31,0.98630137,1.147097979
1,0,56.59765625,893.4257813,25,170,31,0.986111111,1.235422233
1,2,21,314,2,155,28,1,1.182765418
1,0.0703125,61.04492188,660.9960938,26,170,38,0.986486486,0.928136486
1,0.5,72,900,6,125,26,0.927536232,1.228000679
1,0.583984375,80.24804688,815.4277344,26,170,31,1.014084507,1.020951648
1,0,18,427,2,125,23,0.944444444,1.01010101
1,0,20,570,4,125,23,1.03030303,1.257517769
1,0.250488281,58.72412109,504.5855103,35,115,27,0.983870968,1.130411704
1,0.5,42,600,6,170,29,1.014084507,0.774699132
1,0,49,900,6,155,28,0.985714286,1.129867055
1,1,16,139.5,2,155,26,0.907894737,0.921658986
1,0.750183105,34.61245728,591.6576538,40,155,32,0.972222222,1.035734463
1,0,35.9375,809.28125,13,155,29,0.985915493,1.256407475
1,1.361328125,76.57226563,1203.52832,35,185,42,0.98630137,1.148082964
1,0.125244141,26.02246094,524.0407715,36,135,37,0.984848485,1.62859152
1,0.5625,36.203125,410.6875,16,155,31,0.957746479,1.016514493
1,0.098205566,31.71960449,580.4742432,25,185,35,0.948051948,1.339259829
1,0.250488281,26.40258789,435.6860352,36,235,40,0.986111111,1.043488956
1,0.5,33.5,491.53125,17,135,31,0.945205479,1.310444795
1,0.5,54,660.5,5,115,27,0.983870968,1.096586783
1,0.25,7.25,222.5,4,145,25,0.985915493,1.114741495
1,0,64,900,3,135,22,0.957142857,1.056745802
1,0.98046875,58.23242188,418.5869141,19,170,27,0.946666667,1.003846416
1,0.34375,49.38769531,584.7666016,24,170,33,0.985915493,1.197468895
1,0.03125,44.96875,750.625,13,205,29,0.986666667,1.141528173
1,0,52.203125,900,21,145,30,0.957142857,1.100743935
1,0.5,44.859375,757.65625,27,125,31,0.984848485,1.057469507
1,0.001953125,40.57421875,882.90625,29,115,29,1.016666667,1.150496081
1,0,40,900,3,125,27,0.970149254,1.14562679
1,0,49,900,3,135,27,0.930555556,1.106770833
1,0,23.25,670,8,125,23,1,1.073529412
1,0.0625,67.1875,775.375,13,155,30,0.985507246,1.104235811
1,0.328125,61.5859375,879.40625,24,155,35,1,1.200773006
1,0,17.5,546.5,4,205,27,0.947368421,1.157203099
1,0,65,900,6,125,34,1.014925373,1.075933713
1,0.015625,83.41796875,1183.359375,28,170,31,0.986111111,1.169517094
1,0.00000013,8.427192212,162.4988608,72,155,35,0.957746479,1.063772225
1,0.25,43.25,725.75,8,185,26,0.972972973,1.071014034
1,0,47,900,3,125,29,0.956521739,1.017316017
1,0,52.875,899.6875,18,125,36,0.970149254,1.280258298
1,0,22.75,671.25,10,170,36,1,1.303227271
1,0.09375,13.625,436.84375,10,170,27,1,1.727882713
1,0,39,900,6,145,33,1,1.237014352
1,1.5,53.75,587.75,6,170,28,0.946666667,0.962721998
1,0,71,684.75,7,145,28,0.931506849,0.798783858
1,0,69,900,3,185,29,0.986486486,1.046687784
1,0.09375,32.5625,325.5625,13,145,34,1,1.324865199
1,0.126953125,29.72070313,777.7421875,29,155,30,0.985714286,1.023934095
1,0,61.15625,873.265625,26,135,34,0.970588235,1.149256958
1,0.094373703,196.5714779,1266.970934,55,145,27,1.028985507,1.066572191
1,0.53125,28.4375,343.84375,14,125,29,0.970149254,0.99536447
1,0,7.625,396.875,6,125,24,1.031746032,1.069601214
1,0.03515625,34.75,772.140625,19,170,30,0.985915493,1.104113861
1,0,39.0703125,1006.933594,29,135,30,1,1.267633566
1,0.000399113,72.22819154,1255.635436,78,155,34,0.971428571,1.089155246
1,0.070556641,34.73571587,491.1865883,52,145,31,0.95890411,1.256657391
1,0.25,36.25,497,6,155,26,0.958333333,1.088895147
1,0.219238281,45.67431641,644.2314453,25,155,32,0.986842105,1.049109757
1,0.03515625,25.04296875,274.5585938,13,240,42,0.925,1.408708426
1,0.000192419,57.1537408,895.5391919,62,240,40,0.974025974,1.085742133
1,0,21.5,291.5,3,265,30,0.9625,1.109570042
1,0,40.75,889,16,125,36,0.971014493,1.478639744
1,0.252044678,19.32568359,358.8533325,35,205,33,0.986666667,1.317808093
1,0,18.796875,1019.800781,27,135,25,1.015873016,1.199007497
1,0,9,211,1,135,26,1,1.041666667
1,0.08203125,74.91162109,891.9199219,30,145,29,0.959459459,1.077969536
1,0,50.5625,860.625,13,185,25,0.972972973,1.165739023
1,1.125,24.421875,672.375,18,145,34,0.942857143,1.007380145
1,0,25.125,655.625,10,135,29,0.956521739,1.192029367
1,1,37.5,539.5,4,205,30,0.926829268,1.03950104
1,0.51763916,51.59335327,980.616394,50,135,40,0.985074627,1.109079535
1,0.125,46.65625,915.125,15,135,35,0.971830986,1.329035573
1,0.5,23.125,388.75,6,185,28,0.986486486,1.048435707
1,0.5,43.5,900,6,135,26,0.916666667,1.233529577
1,0.5,42.5,544.5,4,135,25,0.95890411,0.891265597
1,0,16.5,490.5,4,115,28,1,1.388888889
1,0.031311035,60.62800598,813.9453373,51,145,35,0.985915493,1.211106295
1,0.643066406,40.4800415,639.3697205,43,170,34,0.959459459,1.010019035
1,0.88671875,24.4921875,313.9677734,26,135,26,0.971428571,0.893307621
1,1.01171875,52.1328125,578.6777344,23,145,31,0.985507246,0.958824961
1,0.000494123,43.40772661,579.15934,75,170,37,0.972222222,1.099756143
1,0.127565384,102.1114521,1208.95512,63,205,31,0.904761905,1.143955124
1,0,34.90625,888.3125,19,145,37,0.945205479,1.219940173
1,0.015625,40.04296875,864.5625,27,115,30,1.015873016,1.364984762
1,0.203125,30.30566406,645.9238281,29,205,36,0.948717949,1.141987228
1,0.5,17.5,469,4,185,21,1,1.041666667
1,0,44.3671875,844.6074219,24,145,29,0.985074627,1.119849701
1,0,63,900,3,170,22,0.945945946,1.096376736
1,0.390625,33.46875,906.28125,21,185,32,0.973333333,1.138203667
1,0.12890625,22.81518555,834.8762207,32,125,34,0.970149254,1.386387742
1,0,34.5,595,4,155,25,1.01369863,1.267590504
1,0.298828125,9.408203125,238.5019531,18,250,32,0.915662651,0.762337908
1,1,33,236,1,205,31,0.947368421,1.026392962
1,0.109375,51.0078125,665.1855469,25,155,30,0.971428571,1.121763397
1,0.000488281,16.26737192,703.7483274,79,170,41,1.013888889,2.318656651
1,0.25,25.375,501.25,10,145,23,0.958333333,1.29358597
1,0,17,288.5,5,115,28,1.031746032,0.879839115
1,0,39.5,517,4,258,32,0.9875,0.890414633
1,0,81,592,9,145,30,1.014705882,1.163723851
1,0,52,886.25,9,185,26,0.925925926,1.195873183
1,0.25,40.75,900,12,115,31,0.971014493,1.268330372
1,4.88E-04,47.06231689,657.0490723,33,155,35,1.029411765,1.156590619
1,0,83.5,900,6,125,30,0.956521739,1.045624952
1,0.25,41.1875,447.09375,17,155,30,0.986111111,1.095531753
1,1.19140625,100.4726563,661.765625,22,170,30,1,1.082550369
1,0.5,26.5,382.25,8,145,27,0.943661972,0.960005545
1,0.5,34,876,6,135,31,0.906666667,1.160990712
1,0,13.5,300.5,3,245,29,0.986842105,1.113924051
1,0,53,900,3,125,25,0.985074627,1.186790506
1,0,74.23828125,752.5703125,32,135,29,0.943661972,1.201978637
